0.819223,0.588765,2.972815,1.238686,0.505721,-1.690305,-3.949636,-0.301620,
-0.337179,-1.403541,0.602412,1.542526,-1.029398,0.167386,1.293039,0.442310,
-1.197636,0.180598,-0.851092,-2.549223,0.945766,0.281009,-1.879287,-0.028487,
1.420145,-0.361256,-0.537358,2.741233,-1.358852,0.197721,-1.669733,-4.261805,
0.263755,0.950836,-2.416515,-1.885509,-1.023014,0.607410,-2.296358,-1.846781,
1.506631,-1.876233,3.315965,1.014482,-1.328298,-1.444544,-3.538798,-0.271929,
-0.122140,1.165804,1.206322,0.642158,-0.094042,-1.416733,1.663949,0.471606,
0.568398,-1.504343,-2.112206,-1.009295,-0.175328,-0.130417,-1.181466,-0.452445,
-0.756030,1.977114,-2.164178,-2.508921,0.946738,0.996445,-1.096432,-0.410497,
-0.812528,2.094850,1.364024,1.904947,0.304343,-1.130738,-0.379619,2.093384,
-1.587613,0.154229,-0.418839,0.111823,-1.026639,-0.619250,-1.213456,-1.420479,
0.084765,0.049181,-0.432774,-1.877734,0.252803,-0.135671,-1.592829,-1.024266,
0.785778,-0.394735,1.310146,0.546952,0.998478,0.272014,4.104830,0.280999,
0.803828,-2.393862,-1.816378,-1.292539,0.033139,-2.290529,-1.509515,-2.053627,
4.485541,-0.646145,-0.842914,-2.580451,1.638793,-2.017325,-3.780024,-0.061315,
2.535358,-2.142183,-1.662779,-0.933518,-0.171488,1.899485,2.529024,0.924019,
0.236785,0.277404,-1.560915,-0.855266,-0.624663,2.547316,-2.192283,0.314622,
2.006177,-0.350978,1.823889,0.588359,-0.600420,1.251321,-1.795717,-3.170749,
-1.248032,0.506410,-1.124986,2.417404,0.819965,-0.081896,2.067386,0.707447,
0.333189,0.143883,-2.904693,0.027767,-2.640309,-0.217093,-2.483360,-2.582355,
1.335200,0.222643,1.852565,1.099208,0.658888,1.779428,-0.071769,2.298651,
0.057794,-1.249095,0.120545,0.325996,1.047409,-0.335732,-1.200350,-3.890429,
4.296646,-0.534994,-0.600413,-3.977455,-0.802288,3.592571,-1.437295,-3.700030,
0.821425,-1.580757,-0.149246,2.103880,-0.908328,-1.521091,2.155327,1.382243,
-0.941469,-1.488361,-0.809450,-0.878729,1.053520,0.067783,-3.571749,-0.434917,
-0.334138,0.403358,0.049036,-2.516115,-0.971638,0.589927,-1.115610,-2.968924,
-0.767879,0.481964,-3.546889,0.516676,0.007475,1.929227,0.955036,0.665025,
2.385306,-0.586301,-0.376242,-0.142199,0.949983,-1.646114,1.330851,-0.031250,
-1.627951,0.273899,-3.739746,0.514863,4.440320,0.187066,-0.665789,-2.628667,
0.425400,-2.129999,1.221249,1.030715,2.154864,0.735405,3.452245,1.567475,
0.873591,-0.516057,4.298026,-0.380551,-0.962073,1.556839,-1.771356,-4.290524,
-1.708228,0.212008,0.147972,0.369917,-0.399633,1.426639,-0.624674,-1.627702,
-1.059763,0.327960,-0.877194,2.257832,0.592011,0.263522,-1.086255,-3.094980,
-0.521790,0.041226,-1.184901,-1.251686,0.372967,-0.557942,0.686401,0.509503,
0.857729,-0.670344,-1.726011,-0.746540,1.117515,0.656816,-0.483485,-2.283375,
-1.126037,-1.039303,-2.748274,-2.079166,-0.193320,-1.815987,-0.311447,0.816321,
0.814691,-0.066714,-1.218606,-1.515030,-0.708520,0.520959,-0.695441,2.430713,
-0.547382,-1.187619,1.333492,-0.085764,-0.362760,-1.150405,-0.649990,3.102140,
-1.870488,0.917107,-1.500922,-1.201702,0.512019,-1.546964,-0.529481,2.809867,
3.203374,0.329821,1.117995,0.769170,1.827596,-1.843329,0.097336,1.305556,
0.015164,-0.390457,1.435075,0.844029,0.056807,-0.976978,-1.468836,-1.578496,
2.113788,-2.626117,-1.139796,2.944539,-0.722368,-2.252834,-0.762779,-3.046837,
-2.035085,-0.702853,1.584991,0.842469,0.426729,-1.537431,0.412155,1.566356,
0.376573,-1.927326,-1.671132,-0.178852,-1.840988,0.790029,-0.703756,-0.274678,
-0.108179,-0.350258,-2.784871,0.400797,1.039100,1.494789,1.562968,0.411312,
-1.135441,0.364029,0.423755,-1.323328,1.573296,0.103246,-0.580337,-2.548394,
-1.100255,0.302362,-1.154492,-4.294895,-0.411749,1.595080,0.820528,1.252507,
0.378173,-0.411518,-0.029628,0.946012,-1.085007,2.116757,-0.792107,-0.844577,
1.869554,2.036454,-0.807240,-3.563038,1.390947,-2.164804,-1.374698,-2.339684,
1.941096,-2.384263,-1.536095,-0.419772,0.828860,0.167005,-0.204594,1.456276,
-1.061603,0.381004,-3.728923,-0.455520,-0.841395,-0.840462,0.383132,-0.445810,
-0.817994,1.669418,-4.057180,0.130405,4.058896,-0.504139,0.043601,-0.646004,
-2.237853,0.423833,4.424372,-0.465384,1.684240,-0.337754,-1.641946,0.839311,
-0.451112,-0.211669,0.735134,1.633990,1.234248,-1.661737,1.258062,0.616563,
1.191500,-0.382415,0.356002,-1.625675,-0.728051,1.747349,1.461609,1.280257,
1.038670,0.694551,-0.441326,3.186306,3.063637,-2.890548,-1.223280,-3.379061,
-0.352606,-0.622877,0.972970,0.675868,0.639724,-1.121226,-1.112573,-1.545966,
0.280321,-0.690832,3.604541,-0.411672,-1.659714,-2.998998,-2.082006,1.009861,
0.028955,1.398134,0.532593,1.930855,1.862233,0.741776,1.342199,0.828074,
0.242541,-1.187621,0.350323,-1.923590,-0.494013,1.948567,0.612433,0.776900,
-0.598281,-0.013023,0.372997,2.348185,1.306080,0.441791,-0.588392,-3.747000,
1.635065,0.172919,0.109631,-0.131086,2.622144,-0.485265,-0.808706,-1.316393,
-0.600736,-0.015177,3.792974,-0.478540,0.161562,0.442491,-1.284715,0.335450,
-0.961781,1.360880,1.169370,2.214014,1.053269,-0.023676,0.774821,0.801316,
-1.604222,0.678739,-0.497286,-2.137811,-0.667578,-1.167452,0.285594,0.439099,
0.842280,1.120845,-0.284746,3.435951,-0.266305,1.215189,-0.825522,-3.577037,
0.821286,-1.154353,-0.009564,0.392697,1.461444,0.156605,-0.398196,-0.942553,
-0.718837,-1.096071,-2.668061,0.505112,-1.666711,0.059597,-0.209562,-1.444933,
0.492779,-2.364777,0.419535,1.001361,-0.523330,0.698945,0.114526,-1.894525,
-1.907798,0.592161,0.807780,1.866789,-0.253954,1.738476,1.082679,0.219572,
-0.500737,-1.649208,1.127482,0.671588,0.860147,-1.368667,4.404834,-0.161799,
2.243004,-0.450425,-0.687077,-0.854802,-0.238162,2.234634,-0.787669,1.317737,
-0.085846,-1.817003,-0.271026,-1.829975,-2.243194,0.739546,0.455595,0.671854,
-0.304808,-0.401106,3.434473,1.405306,2.151173,-3.007011,-0.556482,0.246184,
2.721839,1.078422,-0.243016,-1.843908,1.510584,-0.346202,-0.836767,3.105221,
-1.153435,-0.290943,-1.365302,-3.554071,-0.688919,2.822236,3.265666,1.895739,
0.127230,-0.823525,-2.171696,-3.176076,2.734900,-0.009014,-1.580854,-2.572956,
0.411931,2.316113,-3.487171,0.783241,-1.536501,0.422627,-0.407878,2.864998,
0.189585,0.532655,-1.032425,-1.351268,1.325230,-1.504947,-3.373847,-0.050537,
1.222588,-0.667014,0.657527,2.493002,-0.555015,0.887101,-1.589066,-2.218600,
1.376672,1.154731,1.000501,0.746577,0.795429,-1.158678,-0.093846,2.674461,
0.156109,-1.829253,0.538973,1.987744,2.087859,0.879577,0.412797,0.774427,
